Micromonospora wenchangensis
Trichococcus ilyis
Brachybacterium subflavum
Aurantibacter aestuarii
Leptolyngbya sp.
Rhodococcus spongiicola
MAG: Halomonas
Bacillus nitratireducens
Streptomyces mirabilis
Sphingobium bisphenolivorans
Dyella amyloliquefaciens
Streptomyces durbertensis
Nakamurella endophytica
Spirosoma pollinicola
Bacteroides caecigallinarum
Pseudomonas helmanticensis
Polymorphobacter multimanifer
Ancylomarina euxinus
MAG: Barnesiella
MAG: Thalassolituus
Moraxella ovis
Clostridium niameyense
Larsenimonas salina
Demequina salsinemoris
Aquimarina latercula
Acetoanaerobium sticklandii
Actinoplanes hulinensis
Clostridium thermopalmarium
Helicobacter baculiformis
Polycyclovorans algicola
Actinomyces gaoshouyii
Methylosinus sp.
Richelia sinica
MAG: Enterococcus
Macrococcus bohemicus
Butyrivibrio crossotus
Chromobacterium rhizoryzae
Pelagivirga sediminicola
Arthrobacter silviterrae
Pacificimonas flava
Pedobacter alluvionis
Actinacidiphila epipremni
Bacillus pinisoli
Xanthomonas nasturtii
Streptomyces pratensis
Pseudoneobacillus rhizosphaerae
Mesoaciditoga lauensis
Methylobacterium indicum
Geodermatophilus aquaeductus
Enterobacter sichuanensis
Amylibacter sp.
Pseudomonas capsici
Liquorilactobacillus hordei
Apilactobacillus ozensis
Prolixibacter bellariivorans
Emergencia timonensis
Thioalkalivibrio sp.
Dyella telluris
Xanthomonas bonasiae
Lactococcus plantarum
Gluconobacter sp.
Rahnella aquatilis
Bacillus mobilis
Haemophilus pittmaniae
Clostridium saccharoperbutylacetonicum
Solicola gregarius
Acetomicrobium sp.
Alloscardovia omnicolens
Veillonella intestinalis
Thalassotalea sp.
Haematobacter missouriensis
Yersinia aldovae
Glutamicibacter nicotianae
Lentimonas sp.
Methylocystis rosea
Tepidicella xavieri
Ligilactobacillus animalis
Hymenobacter mucosus
Pontibacter akesuensis
Apilactobacillus waqarii
MAG: Schaedlerella
Bifidobacterium saguini
Anaerostipes butyraticus
Halalkalibacter urbisdiaboli
Oligella urethralis
Bradyrhizobium altum
Arenibacter echinorum
Blautia luti
Legionella londiniensis
Oceanospirillum maris
Halomonas nigrificans
Caldibacillus pasinlerensis
Rhodococcus rhodochrous
Lactobacillus acetotolerans
Rickettsia argasii
Stenotrophomonas geniculata
Prevotella salivae
Kangsaoukella pontilimi
Mycolicibacterium phocaicum
Actinomyces succiniciruminis
Lysinibacillus fusiformis
Burkholderia aenigmatica
Ligilactobacillus pobuzihii
Malaciobacter marinus
Arcanobacterium sp.
Thermaerobacter sp.
Acinetobacter qingfengensis
Acetobacter senegalensis
Hydrogenophaga taeniospiralis
Streptomyces montanus
Pseudomonas saudiphocaensis
Sphingobium chlorophenolicum
MAG: Paraburkholderia
Crenothrix polyspora
Helicobacter bizzozeronii
Proteus vulgaris
Photorhabdus temperata
Christensenella minuta
Macrococcus epidermidis
Paenibacillus silagei
Mobilibacterium timonense
MAG: Stutzerimonas
Rahnella variigena
Trinickia dabaoshanensis
Murimonas intestini
Amedibacillus dolichus
Propionimicrobium lymphophilum
Desulfurella multipotens
Kluyvera genomosp.
Sphingobacterium composti
Kosakonia cowanii
Spongiibacter tropicus
Chitinophaga terrae
Thiomicrospira sp.
Actinomycetospora callitridis
Gordonia asplenii
Campylobacter portucalensis
Achromobacter insolitus
Deefgea tanakiae
Micromonospora krabiensis
Bowdeniella massiliensis
Psychroflexus gondwanensis
Tenacibaculum mesophilum
Geobacillus thermocatenulatus
Yersinia artesiana
Prevotella pleuritidis
Blattabacterium sp.
Acidovorax carolinensis
Pusillimonas sp.
Meiothermus sp.
Methylacidiphilum infernorum
Sphingomonas parapaucimobilis
Ramlibacter paludis
Bowmanella yangjiangensis
Chryseobacterium aureum
Thermus aquaticus
Brevibacterium mcbrellneri
Peptostreptococcus anaerobius
Zongyanglinia huanghaiensis
Sphingobacterium faecium
Thermomonas brevis
Cronobacter turicensis
Aeromonas diversa
Symbiopectobacterium purcellii
Jingyaoa shaoxingensis
Moritella viscosa
Puniceibacterium sp.
Bifidobacterium pullorum
Corynebacterium pelargi
Methylobacterium tardum
Thiothrix subterranea
Microbacterium esteraromaticum
Grimontia sedimenti
Enterococcus saccharolyticus
Halobacillus sp.
Pasteurella canis
Paenibacillus jilunlii
Nocardia niigatensis
Ruminiclostridium josui
Halomonas utahensis
Periweissella fabalis
Clostridium luticellarii
Mycolicibacterium chlorophenolicum
Beijerinckia sp.
Pedobacter segetis
Brachymonas denitrificans
Arachnia propionica
Marinicauda pacifica
Candidatus Vondammii
Streptomyces eurocidicus
Bermanella marisrubri
Brevibacterium senegalense
Aeromonas lacus
Lutimaribacter pacificus
Candidatus Hakubanella
Enterococcus italicus
Rubripirellula tenax
Agrobacterium deltaense
Paenibacillus lautus
Gardnerella sp.
Mycoplasma zalophi
Streptomyces flavidovirens
Nonomuraea coxensis
Terriglobus tenax
Brucella pseudogrignonensis
Wansuia hejianensis
Vibrio barjaei
Brumimicrobium glaciale
Microterricola viridarii
Arthrobacter celericrescens
Pediococcus parvulus
Shewanella hanedai
Flavobacterium commune
Nocardioides cavernae
Flavobacterium limnosediminis
MAG: Varibaculum
Pseudomonas lopnurensis
Novosphingobium silvae
Gluconacetobacter entanii
Chitinivibrio alkaliphilus
Rhodovarius lipocyclicus
Parabacteroides chinchillae
Kurthia huakuii
Olsenella massiliensis
Rathayibacter iranicus
Roseospira goensis
Agriterribacter humi
MAG: Hyphomonas
Bordetella trematum
Entomospira culicis
Acinetobacter defluvii
Xenorhabdus nematophila
Seonamhaeicola sp.
Sulfoacidibacillus thermotolerans
Enterococcus malodoratus
Fusobacterium hominis
Bathymodiolus thermophilus
Vibrio rumoiensis
Ornithinimicrobium humiphilum
Paenibacillus peoriae
Helcococcus massiliensis
MAG: Hydrogenophaga
Anaerosphaera aminiphila
Bacilliculturomica massiliensis
MAG: Rhodococcus
Trabulsiella odontotermitis
Prevotella communis
Uncultured Phyllobacterium
Amycolatopsis balhimycina
Streptomyces alkaliphilus
Pseudomonas quasicaspiana
Paucilactobacillus kaifaensis
Bordetella sp.
Blastochloris viridis
Elioraea tepidiphila
Psychrobacter frigidicola
Seonamhaeicola algicola
Defluviitalea raffinosedens
Janibacter sp.
Nitrosomonas aestuarii
Limibacillus halophilus
MAG: Lentibacter
Suipraeoptans intestinalis
Muricauda lutimaris
Candidatus Mycosynbacter
Dyadobacter endophyticus
Pseudomonas phytophila
Flavobacterium chungangense
Facklamia hominis
Weissella soli
Cylindrospermum stagnale
Amycolatopsis orientalis
Ochrobactrum sp.
Deinococcus aquaticus
Acinetobacter genomosp.
Chroococcidiopsis thermalis
Halopseudomonas laoshanensis
Rickettsia rickettsii
Acetivibrio thermocellus
Methylobacterium oxalidis
Acinetobacter pollinis
Paenibacillus timonensis
Aeromicrobium flavum
Jannaschia helgolandensis
Nocardia terrae
Pedobacter mongoliensis
Corynebacterium aurimucosum
Marixanthomonas sp.
Kingella sp.
Limnohabitans planktonicus
Pedobacter hiemivivus
Providencia heimbachae
Rothia kristinae
Paraburkholderia nemoris
Microbacterium thalassium
Bacteroides coprosuis
Bradyrhizobium ottawaense
Proteus columbae
Flavobacterium eburneipallidum
Aeromonas taiwanensis
Francisella adeliensis
Luteipulveratus sp.
Oceanisphaera arctica
Pseudoxanthomonas broegbernensis
Bacteroides acidifaciens
Pseudoduganella plicata
Streptomyces griseochromogenes
Bacillus spizizenii
Helicobacter acinonychis
Tissierella praeacuta
Paenalkalicoccus suaedae
Aggregatibacter kilianii
Ureibacillus manganicus
Bartonella washoeensis
Archangium sp.
Paucilactobacillus hokkaidonensis
Methylobacterium goesingense
MAG: Limnospira
Paenibacillus doosanensis
Nocardiopsis alba
Pseudomonas gessardii
Micromonospora echinofusca
Sinanaerobacter chloroacetimidivorans
Ruminiclostridium papyrosolvens
Cohnella lubricantis
Yokenella regensburgei
Megasphaera lornae
Sphingomonas aliaeris
Leptospira brenneri
Variovorax boronicumulans
Orientia tsutsugamushi
Pseudothermotoga hypogea
Gluconobacter thailandicus
Pantoea septica
Dyadobacter fanqingshengii
Mesonia sp.
Pseudomonas lurida
Paucibacter oligotrophus
Myxococcus eversor
Mogibacterium pumilum
Feifania hominis
Clostridium disporicum
Pontimicrobium aquaticum
Halomonas getboli
Bifidobacterium polysaccharolyticum
Intrasporangium flavum
Mesoplasma sp.
Microbacterium caowuchunii
Conchiformibius steedae
Streptomyces filamentosus
Uncultured Porphyromonas
Gemmobacter serpentinus
MAG: Uruburuella
Enterobacillus tribolii
Salipiger profundus
Psychrobacter luti
Rhizobium pusense
Vibrio panuliri
Skermanella aerolata
Pseudoroseicyclus aestuarii
Antarcticimicrobium luteum
Sapientia aquatica
Cylindrospermopsis raciborskii
Pseudomonas atagonensis
MAG: Obesumbacterium
Pantoea cypripedii
Bradyrhizobium semiaridum
Microbulbifer agarilyticus
Alkalihalobacillus hemicellulosilyticus
Brachyspira murdochii
Mycoplasma haemofelis
Starkeya koreensis
Ehrlichia chaffeensis
Pseudomonas cyclaminis
Planococcus rifietoensis
Streptomyces ardesiacus
MAG: Negativibacillus
Allgaiera indica
Phycicoccus jejuensis
Nitratireductor mangrovi
Tenacibaculum discolor
Frigidibacter albus
Acinetobacter gyllenbergii
Exiguobacterium enclense
Paenisporosarcina sp.
Thioclava nitratireducens
Bacillus tuaregi
Streptococcus timonensis
Mycolicibacter longobardus
Shewanella bicestrii
Caulobacter rhizosphaerae
Brevibacterium linens
Brucella pituitosa
Rhodobaca bogoriensis
Thermoactinomyces daqus
Trueperella pecoris
Streptomyces hilarionis
Kaistia dalseonensis
Marinobacterium sp.
Anoxynatronum buryatiense
Cf. Phormidesmis
Brevibacterium luteolum
Cupriavidus neocaledonicus
Geodermatophilus sp.
Agromyces atrinae
Pseudooctadecabacter jejudonensis
Kluyvera cryocrescens
Streptococcus halichoeri
Vibrio natriegens
Nocardia seriolae
Streptomyces avicenniae
Mycobacterium saskatchewanense
Propionispira raffinosivorans
Alicyclobacillus acidoterrestris
Christensenella timonensis
Uncultured Bifidobacterium
Kocuria marina
Streptomyces prunicolor
Mycolicibacterium tusciae
Aeromonas sanarellii
Pseudoclavibacter helvolus
Sphingobacterium alkalisoli
Anaerotignum propionicum
MAG: Holdemania
Marinobacter daqiaonensis
Sinorhizobium terangae
Mycolicibacter hiberniae
MAG: Adlercreutzia
MAG: Janthinobacterium
Vibrio neptunius
Amphiplicatus metriothermophilus
Aliicoccus persicus
Clostridium cochlearium
Cupriavidus basilensis
Paraburkholderia dokdonensis
Algoriphagus sp.
Rickettsia rhipicephali
Caballeronia ptereochthonis
Dictyobacter formicarum
Kineococcus indalonis
Kineococcus vitellinus
Thermomicrobium roseum
Nodularia sp.
Planktothrix mougeotii
Aureivirga sp.
Tatumella citrea
Flectobacillus roseus
MAG: Enterobacter
Novosphingobium panipatense
Tenacibaculum retecalamus
Mycobacterium szulgai
Myxococcus llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogochensis
Bifidobacterium rousetti
Algoriphagus hitonicola
Kluyvera georgiana
Pseudoalteromonas flavipulchra
Gemmata sp.
Marinobacter persicus
Streptomyces murinus
Caldibacillus thermoamylovorans
Pseudomonas taeanensis
Lutibacter maritimus
Geodermatophilus sabuli
Microbulbifer harenosus
Halomonas qaidamensis
Paraburkholderia atlantica
Leptospira alstonii
Erysipelothrix anatis
Henriciella litoralis
Kiloniella laminariae
Nocardioides marinisabuli
Streptococcus caballi
Saccharomonospora cyanea
Rahnella sp.
Gordonia terrae
Modestobacter sp.
Streptococcus koreensis
Idiomarina seosinensis
Streptomyces tendae
Paenibacillus tyrfis
Salinivibrio kushneri
Varibaculum cambriense
Gordonibacter urolithinfaciens
Candidatus Phytoplasma
Salimicrobium album
Roseicella aerolata
MAG: Massilicoli
Lentilactobacillus farraginis
Ureibacillus chungkukjangi
Marinilabilia salmonicolor
Cysteiniphilum sp.
Thermotoga caldifontis
Methyloligella halotolerans
Gordonia jinghuaiqii
Labilibaculum euxinus
Mycobacterium numidiamassiliense
Alistipes communis
Micromonospora inositola
MAG: Meiothermus
Streptomyces abyssalis
MAG: Slackia
Corallococcus sp.
Haloferula luteola
Aerosticca soli
Salinicola rhizosphaerae
Candidatus Litorirhabdus
Acuticoccus kandeliae
Dethiosulfovibrio peptidovorans
Sutterella parvirubra
Kluyvera intermedia
Mycolicibacter sinensis
Planktotalea lamellibrachiae
Roseococcus sp.
Tritonibacter horizontis
Limosilactobacillus portuensis
Hyunsoonleella ulvae
Lactiplantibacillus pingfangensis
Vagococcus lutrae
Acinetobacter silvestris
Pseudooceanicola nitratireducens
Nitrosomonas europaea
Dyella acidisoli
Halobacillus hunanensis
Olleya namhaensis
Parasaccharibacter apium
Lactobacillus panisapium
Moorella sp.
Peptoniphilus catoniae
Candidatus Walczuchella
Mesorhizobium temperatum
Cysteiniphilum marinum
Desulfurispirillum indicum
Qipengyuania citrea
Pseudolysinimonas kribbensis
Bradyrhizobium manausense
Aminobacter sp.
Periweissella ghanensis
Acrocarpospora macrocephala
Selenomonas infelix
Olivibacter sp.
Roseovarius litoreus
Bacillus arachidis
Phocoenobacter uteri
Nostoc piscinale
Candidatus Riesia
Pleurocapsa sp.
Bifidobacterium ramosum
MAG: Mediterraneibacter
Thermodesulfobium acidiphilum
Achromobacter marplatensis
Frondihabitans sp.
Mycolicibacterium goodii
Acidithiobacillus ferridurans
Fulvimonas soli
Pandoraea pnomenusa
Nocardia wallacei
Ahrensia sp.
Microbacterium radiodurans
Thiocapsa imhoffii
Pseudoxanthomonas mexicana
Clostridium diolis
Kandleria vitulina
Paenibacillus cineris
Halobacillus litoralis
Azospirillum doebereinerae
Allorhizocola rhizosphaerae
Streptococcus vicugnae
Anaerococcus jeddahensis
Collinsella intestinalis
Sinomicrobium kalidii
Trichococcus flocculiformis
Thalassospira xiamenensis
Bradyrhizobium iriomotense
Deinococcus radiophilus
Candidatus Portiera
Oryzomonas sagensis
Micromonospora olivasterospora
Micrococcus terreus
Algoriphagus iocasae
Prevotella ihumii
Lentilactobacillus parafarraginis
Macrococcus equipercicus
Methylophilus sp.
Chryseobacterium candidae
Paraburkholderia domus
Hydrogenovibrio sp.
Streptomyces canus
Pectobacterium actinidiae
Desulfofundulus australicus
Paenibacillus zanthoxyli
Gracilibacillus phocaeensis
Pontibacter aydingkolensis
Rickettsiella massiliensis
Novosphingobium kaempferiae
Faecalitalea cylindroides
Mycoplasmopsis californica
Virgisporangium aliadipatigenens
Sphingomonas glaciei
Staphylococcus muscae
Methylophaga aminisulfidivorans
Streptomyces azureus
Nocardia acidivorans
Gracilimonas mengyeensis
Pseudomonas zeshuii
Zavarzinia marina
Paenibacillus piscarius
Microbispora camponoti
Halomonas titanicae
Psychrobacter communis
Sphingobacterium arenae
Paenibacillus jamilae
Moraxella nonliquefaciens
Rhizobium subbaraonis
Paraburkholderia flava
Pseudomonas baetica
Hydrogenophaga aromaticivorans
Blautia faecis
Bacillus nakamurai
Labedella endophytica
Psychromicrobium silvestre
Entomomonas sp.
Neobacillus sp.
Edaphobacter lichenicola
Chelativorans alearense
Pseudoalteromonas shioyasakiensis
Ensifer sojae
Acrocarpospora phusangensis
Paenarthrobacter nicotinovorans
Ruficoccus amylovorans
Flavobacterium bizetiae
Adhaeretor mobilis
Mycobacterium talmoniae
Jiangella anatolica
Geotoga petraea
MAG: Finegoldia
Maribacter luteus
Brevinema andersonii
Pseudonocardia antarctica
MAG: Pantoea
Pseudomonas thermotolerans
Ruania zhangjianzhongii
Streptococcus parasuis
Mesonia algae
Paenibacillus luteus
Avibacterium endocarditidis
Candidatus Pandoraea
Xanthobacter tagetidis
Hymenobacter busanensis
Tepidiphilus thermophilus
Paraburkholderia hiiakae
Uncultured Megamonas
Sphaerisporangium rufum
Micromonospora tulbaghiae
Bartonella vinsonii
Psychrobacter celer
Legionella steigerwaltii
Chryseobacterium rhizoplanae
Moorella thermoacetica
Negativicoccus succinicivorans
Mycobacterium frederiksbergense
Leptospira biflexa
Endomicrobium proavitum
Pseudomonas asgharzadehiana
Kosakonia pseudosacchari
Bartonella kosoyi
Parafannyhessea umbonata
Agathobaculum sp.
Prevotella amnii
Komagataeibacter medellinensis
Shimia aestuarii
Venenivibrio stagnispumantis
Marinobacter pelagius
Thermodesulfobacterium geofontis
Caminicella sporogenes
Bradyrhizobium niftali
Hydrogenophaga sp.
Bradyrhizobium ivorense
Agromyces mediolanus
Stappia stellulata
Mycobacterium gordonae
Rickettsia montanensis
Campylobacter felis
Streptomyces spongiae
Mergibacter septicus
MAG: Variovorax
Streptomyces phaeofaciens
Paenirhodobacter sp.
Polynucleobacter aenigmaticus
Bombella apis
Virgibacillus pantothenticus
Halopseudomonas formosensis
Hoeflea prorocentri
Shewanella gaetbuli
Klebsiella spallanzanii
Nitratireductor sp.
Cytobacillus solani
Microbacterium fluvii
Rhizobium oryziradicis
Desulfosalsimonas propionicica
Vibrio toranzoniae
Geothrix terrae
Gottfriedia acidiceleris
Dorea amylophila
MAG: Helcococcus
Salinicoccus hispanicus
Vibrio taketomensis
Streptomyces calvus
Cryobacterium glaciale
Rhodothalassium salexigens
Micromonospora chaiyaphumensis
Helicobacter typhlonius
Mycoplasma miroungigenitalium
Alistipes ihumii
Cobetia marina
Parasphingorhabdus flavimaris
Leuconostoc kimchii
Streptococcus urinalis
Uncultured Pleomorphomonas
MAG: Pseudooceanicola
Aquirufa rosea
Microbacterium flavum
Mycobacterium montefiorense
Haploplasma modicum
Halocynthiibacter sp.
Clostridium polyendosporum
Raoultella terrigena
Oleisolibacter albus
Coleofasciculus sp.
Rheinheimera tangshanensis
Halalkalibacter alkaliphilus
Jeotgalicoccus sp.
Streptomyces huiliensis
Uncultured Anaerostipes
Vibrio renipiscarius
Campylobacter geochelonis
Halosaccharopolyspora lacisalsi
Microbulbifer yueqingensis
Chlamydia pneumoniae
Tolypothrix sp.
Streptomyces griseorubiginosus
Limimaricola sp.
Photorhabdus thracensis
Paraferrimonas haliotis
Levilactobacillus yonginensis
Bacteroides ilei
Stutzerimonas xanthomarina
Mycolicibacter arupensis
Shewanella vesiculosa
Mycolicibacterium chubuense
Streptococcus castoreus
Mycolicibacterium elephantis
Aromatoleum aromaticum
Pseudomonas tremae
Pseudomonas vranovensis
Oceanobacillus iheyensis
Proteus penneri
Pseudomonas extremaustralis
Microcella alkaliphila
Clostridium putrefaciens
Salinispora arenicola
Nocardia miyunensis
Rhizobium pseudoryzae
Neorhizobium alkalisoli
Halomonas zincidurans
Saccharomonospora azurea
Rugamonas sp.
Angulomicrobium tetraedrale
MAG: Thermus
Aerococcus sanguinicola
Undibacterium amnicola
Nannocystis sp.
Bombilactobacillus bombi
Gluconacetobacter takamatsuzukensis
Clostridium celatum
Paraburkholderia phosphatilytica
Aphanizomenon sp.
Dissulfuribacter thermophilus
Insectihabitans xujianqingii
Paracoccus thiocyanatus
Latilactobacillus fragifolii
Paraburkholderia fungorum
Legionella worsleiensis
Virgibacillus chiguensis
Skermanella sp.
Clostridium algoriphilum
Polymorphobacter glacialis
Leisingera daeponensis
Litoreibacter arenae
Klebsiella huaxiensis
Kurthia sp.
Roseibaca calidilacus
Swaminathania salitolerans
Scrofimicrobium canadense
Staphylococcus massiliensis
Pseudoalteromonas carrageenovora
Caldicellulosiruptor acetigenus
Polaribacter glomeratus
Lysobacter silvisoli
Fictibacillus gelatini
Desulfonatronum sp.
Bacillus glycinifermentans
Pseudobutyrivibrio sp.
Glutamicibacter sp.
Candidatus Rhabdochlamydia
Glaciecola nitratireducens
Alistipes finegoldii
Jeotgalibacillus sp.
Flavobacterium salmonis
Streptomyces himalayensis
Lachnoclostridium sp.
Zobellia amurskyensis
Leptospira sanjuanensis
Bifidobacterium imperatoris
Vibrio pomeroyi
Sodalis-like endosymbiont
Meiothermus hypogaeus
Chlorogloea sp.
Candidatus Steffania
Pseudomaricurvus sp.
Leptospira bouyouniensis
Methylosinus trichosporium
Sphingomonas melonis
Sulfitobacter alexandrii
Massilia mucilaginosa
Stella humosa
Kosakonia quasisacchari
MAG: Rhodopirellula
Butyricimonas faecihominis
Intestinibacillus sp.
Pedobacter caeni
Marichromatium gracile
Dechloromonas sp.
Aquimarina macrocephali
Corynebacterium kefirresidentii
Yonghaparkia alkaliphila
Tamlana crocina
Kalamiella piersonii
Vibrio caribbeanicus
Microbacterium fandaimingii
Ketogulonicigenium vulgare
Gulosibacter molinativorax
Rhodopseudomonas pseudopalustris
Kozakia baliensis
Methylophaga sp.
Fibrella sp.
Rickettsia parkeri
Helicobacter trogontum
Finegoldia magna
Pleomorphomonas oryzae
Clostridium argentinense
Listeria goaensis
Mycoplasma crocodyli
Corynebacterium wankanglinii
Legionella anisa
Paraburkholderia tuberum
Photorhabdus luminescens
Actinotignum timonense
Celeribacter persicus
Sphingomonas aurantiaca
Streptomyces sampsonii
Salinivibrio socompensis
Uncultured Streptococcus
Fontimonas thermophila
Prevotella stercorea
Shewanella oneidensis
Anaerococcus lactolyticus
Haloglycomyces albus
Pseudomonas migulae
Pseudomethylobacillus aquaticus
Sphingomonas phyllosphaerae
Klebsiella quasivariicola
Marinomonas alcarazii
Marmoricola sp.
Algibacter marinivivus
Paenibacillus cellulositrophicus
Parasutterella secunda
Escherichia ruysiae
Schnuerera sp.
Phyllobacterium phragmitis
Exiguobacterium marinum
Thalassolituus sp.
Sporobacter termitidis
Streptomyces melanosporofaciens
Prosthecomicrobium pneumaticum
Candidatus Chryseobacterium
Pseudoclavibacter caeni
Uncultured Allobacillus
Corynebacterium vitaeruminis
Alterinioella nitratireducens
Inediibacterium massiliense
Lautropia mirabilis
Akkermansia glycaniphila
Methylobacterium platani
Pseudonocardia autotrophica
Salinimicrobium xinjiangense
Gluconobacter frateurii
Lachnoanaerobaculum saburreum
Cohnella sp.
Vibrio qinghaiensis
Thalassospira povalilytica
Sinomonas sp.
Chitinophaga rhizophila
Massilia arenosa
Micromonospora acroterricola
Pandoraea cepalis
Tetragenococcus solitarius
Vitreoscilla massiliensis
Prevotella marshii
Salicibibacter halophilus
Stappia sp.
Falsochrobactrum ovis
MAG: Parablautia
Pseudomonas mucidolens
Metabacillus idriensis
Curvibacter sp.
Keratinibaculum paraultunense
Micromonospora terminaliae
Citrobacter rodentium
Actinoplanes durhamensis
Neptunicoccus sediminis
Holdemania filiformis
MAG: Caproiciproducens
Maribellus luteus
Bifidobacterium santillanense
Methylorubrum sp.
Actinoplanes teichomyceticus
Streptomyces endophytica
Nocardia pneumoniae
Pedobacter nyackensis
Nocardiopsis gilva
Caulobacter flavus
Roseovarius nanhaiticus
Nonlabens agnitus
Aquirufa antheringensis
Wielerella bovis
Cryobacterium roopkundense
Chromohalobacter moromii
Pseudomonas reactans
Rubellimicrobium sp.
Gloeobacter kilaueensis
Geobacter pickeringii
Sporolactobacillus sp.
Salegentibacter echinorum
Bifidobacterium minimum
Streptomyces lasalocidi
Candidatus Synechococcus
Sedimentitalea sp.
Candidatus Manganitrophus
Cohnella fermenti
Sphingobacterium alimentarium
Blastomonas fulva
Mycobacterium marseillense
Frederiksenia canicola
Pseudoalteromonas arctica
Longitalea luteola
Paracoccus versutus
Pseudomonas paraversuta
Cryobacterium zhongshanensis
Pseudomonas wenzhouensis
MAG: Idiomarina
Brevundimonas aurantiaca
Barnesiella viscericola
Streptococcus pseudoporcinus
Mycolicibacterium hippocampi
Ancrocorticia populi
Ammonifex degensii
Geotalea uraniireducens
Rodentibacter trehalosifermentans
Comamonas serinivorans
Lichenihabitans psoromatis
Rhizobium cremeum
Sphingomonas daechungensis
Agrilactobacillus composti
Lichenibacterium sp.
Deinococcus yavapaiensis
Levyella massiliensis
Maritimibacter alkaliphilus
Paenibacillus thalictri
Spirillospora albida
Hymenobacter tibetensis
Flavobacterium palustre
Siminovitchia terrae
Aureimonas altamirensis
Aureimonas sp.
Actinoplanes bogorensis
Jeotgalicoccus aerolatus
Streptomyces odorifer
MAG: Terrisporobacter
Arcobacter lacus
Thauera sedimentorum
Moraxella lincolnii
Ruminococcus bicirculans
Fusobacterium gastrosuis
Thermostichus lividus
MAG: Negativicoccus
Fusobacterium hwasookii
Stackebrandtia albiflava
Brachybacterium muris
Nonlabens sp.
Metabacillus bambusae
Edaphocola aurantiacus
Rhodopirellula maiorica
Helicobacter colisuis
Celeribacter ethanolicus
Adhaeribacter terrigena
Anoxybacillus gonensis
Leptospira koniambonensis
Pseudomonas arsenicoxydans
Rhizobium indicum
Listeria sp.
Pseudaestuariivita rosea
Demequina sp.
Belliella sp.
Herbaspirillum robiniae
Halopseudomonas salegens
Hallella faecis
Tenacibaculum soleae
Alistipes montrealensis
Burkholderia metallica
Haemophilus quentini
Rummeliibacillus suwonensis
MAG: Culturomica
MAG: Rheinheimera
Collinsella ihumii
Yersinia rohdei
Rhodoluna lacicola
Allosalinactinospora lopnorensis
Gottschalkia purinilytica
Sphingobium herbicidovorans
Aquitalea aquatilis
Paraburkholderia bryophila
Coxiella-like endosymbiont
MAG: Providencia
Paraclostridium bifermentans
Sediminibacterium ginsengisoli
Legionella quinlivanii
Marinomonas algicola
MAG: Rivihabitans
Cellulomonas wangsupingiae
Kordia periserrulae
Micromonospora palomenae
Streptomyces lividans
Arthrobacter subterraneus
Empedobacter brevis
Sporolactobacillus kofuensis
Sporosarcina ureae
Yersinia thracica
Arenibacter algicola
Peptoniphilus lacrimalis
Mycobacterium canettii
Asticcacaulis solisilvae
Saccharothrix espanaensis
Drancourtella sp.
Neisseria elongata
[Pseudomonas] hibiscicola
Schlesneria paludicola
MAG: Massilia
Paraburkholderia azotifigens
Bacterium endosymbiont
Streptomyces bicolor
Algibacter amylolyticus
Antarctobacter heliothermus
Persicimonas caeni
Granulicatella sp.
Paraburkholderia megapolitana
Flavobacterium caseinilyticum
Pseudomonas petroselini
Pontibacillus chungwhensis
Rhizobium sophoriradicis
Stenotrophomonas koreensis
Streptomyces niveus
Streptomyces cinereus
Pseudomonas canadensis
Methylomicrobium agile
Brevibacterium permense
Corynebacterium xerosis
Butyrivibrio proteoclasticus
MAG: Roseovarius
Microbacterium excoecariae
Priestia abyssalis
Mahella australiensis
Chlorogloeopsis fritschii
Abyssalbus ytuae
Pectobacterium punjabense
Afipia sp.
Deinococcus roseus
Aeromonas rivuli
Alistipes putredinis
Oceanospirillum sanctuarii
Staphylococcus ureilyticus
Roseovarius amoyensis
Candidimonas bauzanensis
Paraburkholderia edwinii
Xinfangfangia humi
Azospirillum cavernae
Breznakia blatticola
Campylobacter peloridis
Flavobacterium baculatum
Clostridium haemolyticum
Myroides albus
Schaalia sp.
Anaerobutyricum soehngenii
Paenibacillus phytohabitans
Corynebacterium caspium
Streptomyces griseofuscus
Aestuariivivens sediminis
Nitrosomonas marina
Thiomicrorhabdus aquaedulcis
Alkalicoccus chagannorensis
Steroidobacter cummioxidans
Microbacterium hydrocarbonoxydans
Methylopila capsulata
Cryobacterium zongtaii
Pseudonocardia oceani
Canibacter zhoujuaniae
[Collinsella] massiliensis
Halarcobacter anaerophilus
Hymenobacter psoromatis
Bacteroides clarus
Allorhizobium sonneratiae
Mycoplasmopsis meleagridis
Nocardia goodfellowii
Marinococcus halophilus
Mycoplasmopsis pullorum
Jeotgalibacillus soli
Psychrobacter marincola
Neorhizobium xiangyangii
Jonesia denitrificans
Zobellia sp.
Colwellia echini
Butyricimonas paravirosa
Aidingimonas halophila
Pandoraea sputorum
Rhizobium ecuadorense
Italian clover
Staphylococcus piscifermentans
MAG: Kosmotoga
Hymenobacter chitinivorans
Pseudoalteromonas fuliginea
Asinibacterium sp.
Streptomyces spinosisporus
Corynebacterium godavarianum
Bartonella choladocola
Scatolibacter rhodanostii
Campylobacter helveticus
Vibrio atlanticus
Paenibacillus bouchesdurhonensis
Petrotoga mexicana
