caulobacter vibrioides
aeropyrum pernix
shewanella baltica
aeromonas enteropelogenes
haloferax gibbonsii
hylemonella gracilis
acetobacter pomorum
bacillus simplex
rhodococcus wratislaviensis
flavobacterium psychrophilum
acidianus hospitalis
acinetobacter junii
clostridium acetobutylicum
francisella noatunensis
borrelia parkeri
yersinia kristensenii
sphingobacterium sp
cyanobium sp
enterobacter aerogenes
francisella cf
moorella thermoacetica
campylobacter hyointestinalis
candidatus gottesmanbacteria
yersinia frederiksenii
elizabethkingia genomosp
bacillus badius
candidatus liberibacter
mycoplasma capricolum
streptomyces antibioticus
thermotoga neapolitana
rhodococcus jostii
vibrio vulnificus
mesorhizobium loti
candidatus thioglobus
xenorhabdus nematophila
bifidobacterium animalis
ureaplasma parvum
streptomyces mutabilis
anaeromyxobacter sp
bacillus thermotolerans
rubellimicrobium thermophilum
 butyribacterium
aeromonas salmonicida
acinetobacter johnsonii
enterococcus hirae
streptococcus gallolyticus
lactobacillus brevis
paenibacillus yonginensis
bizionia argentinensis
rothia mucilaginosa
methanothermus fervidus
pseudomonas deceptionensis
baumannia cicadellinicola
anabaena sp
clostridium tetani
aquimarina atlantica
raoultella ornithinolytica
atopobium sp
lacinutrix sp
thermus thermophilus
nocardia brasiliensis
terriglobus saanensis
lactobacillus uvarum
wenyingzhuangia fucanilytica
helicobacter saguini
halomonas salina
candidatus curtissbacteria
pseudomonas lini
legionella moravica
desertifilum sp
zymomonas mobilis
dechlorosoma suillum
lactobacillus curieae
niabella ginsenosidivorans
candidatus hamiltonella
cellulomonas sp
desulfarculus baarsii
anaplasma marginale
bacillus thermoamylovorans
natronomonas pharaonis
streptomyces pristinaespiralis
thermotoga maritima
chlorobium phaeovibrioides
gordonia sp
vibrio coralliilyticus
paraburkholderia udeis
natronorubrum sulfidifaciens
bacteroides massiliensis
ruegeria sp
citromicrobium sp
streptomyces malaysiense
xanthomonas sp
herbaspirillum hiltneri
pseudomonas fulva
bifidobacterium scardovii
streptomyces hygroscopicus
mycobacterium gordonae
corynebacterium pyruviciproducens
coriobacterium glomerans
micromonospora sp
prevotella buccalis
mycoplasma bovoculi
mannheimia varigena
nitrospirillum amazonense
parageobacillus genomosp
fervidobacterium thailandensis
natrinema pellirubrum
staphylococcus equorum
mycoplasma bovis
spiribacter salinus
candidatus nitrocosmicus
candidatus nitrosopumilus
clostridium novyi
anaerostipes hadrus
chryseobacterium jeonii
natrialba taiwanensis
propionibacterium freudenreichii
capnocytophaga sp
pseudomonas lutea
sutterella sp
clostridium carboxidivorans
planktothrix agardhii
rhodococcus pyridinivorans
buttiauxella agrestis
herbaspirillum rubrisubalbicans
lactobacillus parabrevis
helicobacter ailurogastricus
treponema azotonutricium
edwardsiella tarda
taylorella asinigenitalis
candidatus daviesbacteria
bacillus bataviensis
lactobacillus composti
paraburkholderia phenoliruptrix
pseudomonas coronafaciens
corynebacterium diphtheriae
dehalobacter restrictus
propionibacterium humerusii
flavobacterium piscis
rickettsia rickettsii
helicobacter fennelliae
vibrio nigripulchritudo
halococcus hamelinensis
hydrogenophaga intermedia
agarivorans albus
streptococcus anginosus
providencia alcalifaciens
rothia dentocariosa
methanococcus maripaludis
aliivibrio sp
bifidobacterium longum 269965  
streptomyces bottropensis
desulfurococcus kamchatkensis
serratia liquefaciens
jeotgalibacillus malaysiensis
bacteroides ovatus
bacillus beveridgei
bifidobacterium bifidum
pelomonas sp
lactobacillus bifermentans
rickettsia prowazekii
porphyromonas asaccharolytica
rheinheimera sp
vibrio sinaloensis
erwinia iniecta
idiomarina salinarum
acinetobacter seifertii
abiotrophia defectiva
halopiger xanaduensis
bifidobacterium cuniculi
salinisphaera hydrothermalis
wolbachia endosymbiont
sphingobium yanoikuyae
paenibacillus alvei
collimonas fungivorans
hyphomicrobium denitrificans
thermoanaerobacter wiegelii
glaciecola pallidula
photobacterium leiognathi
legionella santicrucis
deinococcus radiodurans
helicobacter pullorum
lactobacillus equicursoris
ehrlichia canis
vibrio halioticoli
thermococcus celericrescens
borrelia garinii
lactobacillus jensenii
draconibacterium sediminis
leuconostoc carnosum
corynebacterium auriscanis
psychrobacter sp
arthrospira platensis
pseudoalteromonas luteoviolacea
bordetella parapertussis
flavobacterium daejeonense
pseudomonas denitrificans
actinomyces urogenitalis
sporocytophaga myxococcoides
nocardioides sp
muricauda ruestringensis
facklamia ignava
lactobacillus acidipiscis
sinorhizobium meliloti
leptospira broomii
aerococcus urinae
haloferax prahovense
thalassobacter stenotrophicus
truepera radiovictrix
candidatus aquiluna
pseudoalteromonas shioyasakiensis
thermotoga sp
delftia tsuruhatensis
sphingobium lucknowense
legionella longbeachae
turneriella parva
desulfovibrio vulgaris
sulfuricurvum sp
bradyrhizobium oligotrophicum
paenibacillus etheri
desulfobulbus propionicus
amantichitinum ursilacus
lachnospiraceae oral
chlamydia abortus
archaeoglobus fulgidus
bacillus weihenstephanensis
dietzia alimentaria
nodularia spumigena
listeria seeligeri
natronolimnobius innermongolicus
alteromonas macleodii
cutibacterium avidum
candidatus rhodobacter
mycobacterium smegmatis
corynebacterium urealyticum
desulfococcus multivorans
candidatus azambacteria
microbacterium testaceum
marinobacter hydrocarbonoclasticus
mycobacterium intracellulare
devosia chinhatensis
comamonas thiooxydans
staphylococcus warneri
lactobacillus ruminis
chromobacterium piscinae
acidithiobacillus caldus
oceanobacillus picturae
knoellia aerolata
cellulosimicrobium cellulans
sebaldella termitidis
leptospira yanagawae
knoellia flava
alteromonas mediterranea
azotobacter vinelandii
paracoccus halophilus
pseudoalteromonas undina
methanobrevibacter millerae
lactobacillus acidophilus
streptomyces pluripotens
escherichia sp
corynebacterium humireducens
staphylococcus arlettae
campylobacter volucris
staphylococcus lugdunensis
chryseobacterium aquaticum
eggerthella lenta
bacillus velezensis
mycobacterium nebraskense
methanobacterium sp
bifidobacterium asteroides
ramlibacter sp
methanosarcina barkeri
tropheryma whipplei
streptomyces oceani
chryseobacterium taiwanense
cardiobacterium hominis
corynebacterium stationis
chlorobium phaeobacteroides
bacillus niacini
nitrosomonas communis
shewanella denitrificans
thalassospira sp
arcobacter thereius
thioclava atlantica
caldithrix abyssi
alcaligenes sp
shigella boydii
paenibacillus polymyxa
desulfotomaculum nigrificans
fusobacterium necrophorum
bilophila sp
acetobacter tropicalis
nautilia profundicola
porphyrobacter dokdonensis
acidovorax sp
rhodopirellula sallentina
oxalobacteraceae bacterium
fervidicola ferrireducens
lactobacillus kisonensis
desulfuribacillus alkaliarsenatis
bacteriovorax sp
corynebacterium genitalium
thalassospira profundimaris
methanosphaera sp
pseudomonas chlororaphis
klebsiella quasipneumoniae
methanococcus vannielii
pantoea agglomerans
pseudomonas pseudoalcaligenes
legionella londiniensis
pontibacter korlensis
leuconostoc kimchii
acinetobacter indicus
flavobacterium suncheonense
photobacterium aphoticum
herpetosiphon geysericola
delftia acidovorans
pyrobaculum ferrireducens
enterococcus durans
fluoribacter dumoffii
polynucleobacter wuianus
lactobacillus pobuzihii
spirochaeta africana
porphyromonas sp
oxobacter pfennigii
lysobacter concretionis
eikenella corrodens
mariprofundus ferrooxydans
haloferax lucentense
candidatus methanoplasma
lactobacillus koreensis
burkholderia stabilis
alcanivorax pacificus
bacteroides sp
thioclava indica
buttiauxella ferragutiae
thermocrinis ruber
rhodopirellula islandica
gamma proteobacterium
bifidobacterium catenulatum
brevundimonas abyssalis
gemmatimonas phototrophica
bacillus nealsonii
vibrionales bacterium
desulfohalobium retbaense
sulfitobacter sp
phaeobacter sp
pseudonocardia sp
taylorella equigenitalis
anoxybacillus thermarum
listeria newyorkensis
vibrio azureus
archaeoglobus profundus
aureimonas ureilytica
sulfurihydrogenibium yellowstonense
catenibacterium mitsuokai
parcubacteria bacterium
streptococcus cristatus
geoalkalibacter ferrihydriticus
rhizobium etli
exiguobacterium sp
bartonella bacilliformis
methylobacterium variabile
thioclava sp
lactobacillus kimchiensis
deinococcus gobiensis
leptospira vanthielii
cupriavidus metallidurans
devosia limi
aminobacter sp
pseudoramibacter alactolyticus
nocardioides luteus
thermosipho melanesiensis
phormidium sp
vibrio navarrensis
rubidibacter lacunae
acidaminococcus fermentans
desulfuromonas soudanensis
brenneria sp
nitrospirae bacterium
trabulsiella odontotermitis
candidatus campbellbacteria
neisseria subflava
aquabacterium sp
